,fuzzer,coverage,time,rank,micro_benchmark
8898,aflplusplus,817,60,1,re2-2014-12-09-IDX98
8899,libfuzzer,817,60,1,re2-2014-12-09-IDX98
8900,entropic,817,60,1,re2-2014-12-09-IDX98
8901,eclipser,817,120,2,re2-2014-12-09-IDX98
8902,afl,817,120,2,re2-2014-12-09-IDX98
8903,honggfuzz,817,120,2,re2-2014-12-09-IDX98
8904,honggfuzz,126,60,1,freetype2-2017-IDX75
8905,eclipser,126,180,2,freetype2-2017-IDX75
8906,entropic,124,180,3,freetype2-2017-IDX75
8907,libfuzzer,124,300,4,freetype2-2017-IDX75
8908,aflplusplus,124,600,5,freetype2-2017-IDX75
8909,afl,123,60,6,freetype2-2017-IDX75
8910,honggfuzz,141,60,1,libpcap_fuzz_both-IDX29
8911,libfuzzer,141,60,1,libpcap_fuzz_both-IDX29
8912,aflplusplus,141,60,1,libpcap_fuzz_both-IDX29
8913,entropic,141,120,2,libpcap_fuzz_both-IDX29
8914,afl,136,60,3,libpcap_fuzz_both-IDX29
8915,eclipser,136,360,4,libpcap_fuzz_both-IDX29
8916,honggfuzz,734,780,1,freetype2-2017-IDX44
8917,aflplusplus,253,840,2,freetype2-2017-IDX44
8918,eclipser,231,120,3,freetype2-2017-IDX44
8919,libfuzzer,166,840,4,freetype2-2017-IDX44
8920,entropic,138,240,5,freetype2-2017-IDX44
8921,afl,126,240,6,freetype2-2017-IDX44
8922,aflplusplus,121,60,1,openthread-2019-12-23-IDX60
8923,entropic,121,60,1,openthread-2019-12-23-IDX60
8924,eclipser,121,60,1,openthread-2019-12-23-IDX60
8925,afl,121,60,1,openthread-2019-12-23-IDX60
8926,libfuzzer,121,60,1,openthread-2019-12-23-IDX60
8927,honggfuzz,121,120,2,openthread-2019-12-23-IDX60
8928,libfuzzer,454,720,1,libxslt_xpath-IDX38
8929,aflplusplus,435,600,2,libxslt_xpath-IDX38
8930,eclipser,421,660,3,libxslt_xpath-IDX38
8931,entropic,418,120,4,libxslt_xpath-IDX38
8932,honggfuzz,418,840,5,libxslt_xpath-IDX38
8933,afl,401,420,6,libxslt_xpath-IDX38
8934,eclipser,385,60,1,libxml2-v2.9.2-IDX24
8935,honggfuzz,385,60,1,libxml2-v2.9.2-IDX24
8936,afl,385,180,2,libxml2-v2.9.2-IDX24
8937,entropic,385,360,3,libxml2-v2.9.2-IDX24
8938,aflplusplus,385,420,4,libxml2-v2.9.2-IDX24
8939,libfuzzer,380,840,5,libxml2-v2.9.2-IDX24
8940,afl,56,540,1,libpcap_fuzz_both-IDX91
8941,honggfuzz,55,120,2,libpcap_fuzz_both-IDX91
8942,aflplusplus,55,840,3,libpcap_fuzz_both-IDX91
8943,libfuzzer,51,480,4,libpcap_fuzz_both-IDX91
8944,eclipser,50,420,5,libpcap_fuzz_both-IDX91
8945,entropic,50,480,6,libpcap_fuzz_both-IDX91
8946,aflplusplus,845,480,1,libpcap_fuzz_both-IDX31
8947,afl,835,660,2,libpcap_fuzz_both-IDX31
8948,honggfuzz,647,540,3,libpcap_fuzz_both-IDX31
8949,eclipser,640,420,4,libpcap_fuzz_both-IDX31
8950,entropic,638,720,5,libpcap_fuzz_both-IDX31
8951,libfuzzer,632,240,6,libpcap_fuzz_both-IDX31
8952,eclipser,48,60,1,jsoncpp_jsoncpp_fuzzer-IDX71
8953,entropic,48,60,1,jsoncpp_jsoncpp_fuzzer-IDX71
8954,honggfuzz,48,60,1,jsoncpp_jsoncpp_fuzzer-IDX71
8955,libfuzzer,48,60,1,jsoncpp_jsoncpp_fuzzer-IDX71
8956,afl,48,180,2,jsoncpp_jsoncpp_fuzzer-IDX71
8957,aflplusplus,48,840,3,jsoncpp_jsoncpp_fuzzer-IDX71
8958,entropic,52,120,1,mbedtls_fuzz_dtlsclient-IDX82
8959,honggfuzz,52,240,2,mbedtls_fuzz_dtlsclient-IDX82
8960,libfuzzer,52,300,3,mbedtls_fuzz_dtlsclient-IDX82
8961,aflplusplus,52,300,3,mbedtls_fuzz_dtlsclient-IDX82
8962,afl,52,660,4,mbedtls_fuzz_dtlsclient-IDX82
8963,eclipser,52,720,5,mbedtls_fuzz_dtlsclient-IDX82
8964,aflplusplus,82,60,1,libxslt_xpath-IDX18
8965,libfuzzer,82,60,1,libxslt_xpath-IDX18
8966,entropic,82,60,1,libxslt_xpath-IDX18
8967,afl,82,60,1,libxslt_xpath-IDX18
8968,eclipser,82,60,1,libxslt_xpath-IDX18
8969,honggfuzz,82,60,1,libxslt_xpath-IDX18
8970,afl,306,420,1,freetype2-2017-IDX14
8971,aflplusplus,306,900,2,freetype2-2017-IDX14
8972,honggfuzz,302,600,3,freetype2-2017-IDX14
8973,eclipser,190,360,4,freetype2-2017-IDX14
8974,entropic,190,840,5,freetype2-2017-IDX14
8975,libfuzzer,187,360,6,freetype2-2017-IDX14
8976,aflplusplus,238,120,1,libpcap_fuzz_both-IDX69
8977,entropic,134,900,2,libpcap_fuzz_both-IDX69
8978,afl,132,900,3,libpcap_fuzz_both-IDX69
8979,eclipser,127,840,4,libpcap_fuzz_both-IDX69
8980,honggfuzz,127,840,4,libpcap_fuzz_both-IDX69
8981,libfuzzer,120,540,5,libpcap_fuzz_both-IDX69
8982,afl,22,60,1,libjpeg-turbo-07-2017-IDX52
8983,honggfuzz,22,60,1,libjpeg-turbo-07-2017-IDX52
8984,entropic,22,60,1,libjpeg-turbo-07-2017-IDX52
8985,libfuzzer,22,60,1,libjpeg-turbo-07-2017-IDX52
8986,eclipser,22,60,1,libjpeg-turbo-07-2017-IDX52
8987,aflplusplus,22,60,1,libjpeg-turbo-07-2017-IDX52
8988,honggfuzz,178,180,1,libpcap_fuzz_both-IDX71
8989,entropic,178,240,2,libpcap_fuzz_both-IDX71
8990,aflplusplus,178,300,3,libpcap_fuzz_both-IDX71
8991,afl,178,360,4,libpcap_fuzz_both-IDX71
8992,libfuzzer,178,720,5,libpcap_fuzz_both-IDX71
8993,eclipser,168,540,6,libpcap_fuzz_both-IDX71
8994,libfuzzer,177,480,1,mbedtls_fuzz_dtlsclient-IDX57
8995,aflplusplus,153,900,2,mbedtls_fuzz_dtlsclient-IDX57
8996,entropic,99,60,3,mbedtls_fuzz_dtlsclient-IDX57
8997,eclipser,62,720,4,mbedtls_fuzz_dtlsclient-IDX57
8998,honggfuzz,62,900,5,mbedtls_fuzz_dtlsclient-IDX57
8999,afl,50,120,6,mbedtls_fuzz_dtlsclient-IDX57
9000,entropic,212,480,1,openssl_x509-IDX51
9001,afl,210,360,2,openssl_x509-IDX51
9002,honggfuzz,210,840,3,openssl_x509-IDX51
9003,eclipser,204,600,4,openssl_x509-IDX51
9004,libfuzzer,204,660,5,openssl_x509-IDX51
9005,aflplusplus,99,60,6,openssl_x509-IDX51
9006,entropic,393,240,1,openssl_x509-IDX58
9007,aflplusplus,392,60,2,openssl_x509-IDX58
9008,eclipser,392,120,3,openssl_x509-IDX58
9009,libfuzzer,392,660,4,openssl_x509-IDX58
9010,afl,388,360,5,openssl_x509-IDX58
9011,honggfuzz,388,780,6,openssl_x509-IDX58
9012,entropic,132,600,1,openssl_x509-IDX43
9013,honggfuzz,28,780,2,openssl_x509-IDX43
9014,libfuzzer,27,60,3,openssl_x509-IDX43
9015,eclipser,27,180,4,openssl_x509-IDX43
9016,aflplusplus,27,360,5,openssl_x509-IDX43
9017,afl,25,60,6,openssl_x509-IDX43
9018,aflplusplus,409,600,1,libpcap_fuzz_both-IDX42
9019,eclipser,405,840,2,libpcap_fuzz_both-IDX42
9020,honggfuzz,404,540,3,libpcap_fuzz_both-IDX42
9021,afl,402,360,4,libpcap_fuzz_both-IDX42
9022,entropic,402,600,5,libpcap_fuzz_both-IDX42
9023,libfuzzer,350,180,6,libpcap_fuzz_both-IDX42
9024,honggfuzz,4,180,1,vorbis-2017-12-11-IDX40
9025,aflplusplus,0,900,2,vorbis-2017-12-11-IDX40
9026,libfuzzer,0,900,2,vorbis-2017-12-11-IDX40
9027,eclipser,0,900,2,vorbis-2017-12-11-IDX40
9028,afl,0,900,2,vorbis-2017-12-11-IDX40
9029,entropic,0,900,2,vorbis-2017-12-11-IDX40
9030,libfuzzer,106,660,1,harfbuzz-1.3.2-IDX81
9031,honggfuzz,105,900,2,harfbuzz-1.3.2-IDX81
9032,afl,104,660,3,harfbuzz-1.3.2-IDX81
9033,entropic,103,540,4,harfbuzz-1.3.2-IDX81
9034,eclipser,103,780,5,harfbuzz-1.3.2-IDX81
9035,aflplusplus,94,900,6,harfbuzz-1.3.2-IDX81
9036,afl,5,60,1,systemd_fuzz-link-parser-IDX36
9037,honggfuzz,5,60,1,systemd_fuzz-link-parser-IDX36
9038,eclipser,5,60,1,systemd_fuzz-link-parser-IDX36
9039,aflplusplus,5,120,2,systemd_fuzz-link-parser-IDX36
9040,entropic,5,420,3,systemd_fuzz-link-parser-IDX36
9041,libfuzzer,3,60,4,systemd_fuzz-link-parser-IDX36
9042,honggfuzz,38,360,1,mbedtls_fuzz_dtlsclient-IDX76
9043,entropic,36,240,2,mbedtls_fuzz_dtlsclient-IDX76
9044,eclipser,36,780,3,mbedtls_fuzz_dtlsclient-IDX76
9045,aflplusplus,36,780,3,mbedtls_fuzz_dtlsclient-IDX76
9046,afl,33,720,4,mbedtls_fuzz_dtlsclient-IDX76
9047,libfuzzer,27,480,5,mbedtls_fuzz_dtlsclient-IDX76
9048,honggfuzz,37,720,1,bloaty_fuzz_target-IDX5
9049,libfuzzer,35,780,2,bloaty_fuzz_target-IDX5
9050,entropic,28,180,3,bloaty_fuzz_target-IDX5
9051,afl,24,660,4,bloaty_fuzz_target-IDX5
9052,aflplusplus,20,60,5,bloaty_fuzz_target-IDX5
9053,eclipser,18,120,6,bloaty_fuzz_target-IDX5
9054,libfuzzer,72,60,1,jsoncpp_jsoncpp_fuzzer-IDX72
9055,afl,72,60,1,jsoncpp_jsoncpp_fuzzer-IDX72
9056,aflplusplus,72,60,1,jsoncpp_jsoncpp_fuzzer-IDX72
9057,entropic,72,60,1,jsoncpp_jsoncpp_fuzzer-IDX72
9058,eclipser,72,60,1,jsoncpp_jsoncpp_fuzzer-IDX72
9059,honggfuzz,72,180,2,jsoncpp_jsoncpp_fuzzer-IDX72
9060,libfuzzer,41,60,1,proj4-2017-08-14-IDX45
9061,honggfuzz,41,240,2,proj4-2017-08-14-IDX45
9062,entropic,40,60,3,proj4-2017-08-14-IDX45
9063,eclipser,40,120,4,proj4-2017-08-14-IDX45
9064,afl,40,120,4,proj4-2017-08-14-IDX45
9065,aflplusplus,40,240,5,proj4-2017-08-14-IDX45
9066,aflplusplus,167,480,1,freetype2-2017-IDX11
9067,libfuzzer,167,480,1,freetype2-2017-IDX11
9068,afl,167,720,2,freetype2-2017-IDX11
9069,honggfuzz,164,720,3,freetype2-2017-IDX11
9070,eclipser,157,600,4,freetype2-2017-IDX11
9071,entropic,148,300,5,freetype2-2017-IDX11
9072,afl,162,180,1,bloaty_fuzz_target-IDX77
9073,honggfuzz,80,600,2,bloaty_fuzz_target-IDX77
9074,entropic,76,780,3,bloaty_fuzz_target-IDX77
9075,libfuzzer,74,600,4,bloaty_fuzz_target-IDX77
9076,eclipser,30,180,5,bloaty_fuzz_target-IDX77
9077,aflplusplus,29,60,6,bloaty_fuzz_target-IDX77
9078,entropic,115,60,1,libxslt_xpath-IDX6
9079,honggfuzz,115,120,2,libxslt_xpath-IDX6
9080,libfuzzer,115,120,2,libxslt_xpath-IDX6
9081,eclipser,115,180,3,libxslt_xpath-IDX6
9082,afl,115,300,4,libxslt_xpath-IDX6
9083,aflplusplus,104,120,5,libxslt_xpath-IDX6
9084,aflplusplus,560,840,1,php_php-fuzz-parser-IDX0
9085,afl,460,780,2,php_php-fuzz-parser-IDX0
9086,honggfuzz,382,720,3,php_php-fuzz-parser-IDX0
9087,entropic,380,900,4,php_php-fuzz-parser-IDX0
9088,eclipser,327,720,5,php_php-fuzz-parser-IDX0
9089,libfuzzer,325,720,6,php_php-fuzz-parser-IDX0
9090,afl,54,60,1,re2-2014-12-09-IDX95
9091,honggfuzz,54,60,1,re2-2014-12-09-IDX95
9092,aflplusplus,54,60,1,re2-2014-12-09-IDX95
9093,eclipser,54,60,1,re2-2014-12-09-IDX95
9094,libfuzzer,54,60,1,re2-2014-12-09-IDX95
9095,entropic,54,60,1,re2-2014-12-09-IDX95
9096,honggfuzz,84,660,1,bloaty_fuzz_target-IDX36
9097,afl,77,600,2,bloaty_fuzz_target-IDX36
9098,libfuzzer,77,660,3,bloaty_fuzz_target-IDX36
9099,entropic,75,900,4,bloaty_fuzz_target-IDX36
9100,eclipser,61,600,5,bloaty_fuzz_target-IDX36
9101,aflplusplus,58,60,6,bloaty_fuzz_target-IDX36
9102,entropic,7,60,1,jsoncpp_jsoncpp_fuzzer-IDX39
9103,eclipser,7,60,1,jsoncpp_jsoncpp_fuzzer-IDX39
9104,aflplusplus,7,60,1,jsoncpp_jsoncpp_fuzzer-IDX39
9105,honggfuzz,7,60,1,jsoncpp_jsoncpp_fuzzer-IDX39
9106,libfuzzer,7,60,1,jsoncpp_jsoncpp_fuzzer-IDX39
9107,afl,7,60,1,jsoncpp_jsoncpp_fuzzer-IDX39
9108,afl,236,840,1,libxml2-v2.9.2-IDX45
9109,aflplusplus,235,660,2,libxml2-v2.9.2-IDX45
9110,eclipser,233,540,3,libxml2-v2.9.2-IDX45
9111,honggfuzz,227,360,4,libxml2-v2.9.2-IDX45
9112,entropic,224,600,5,libxml2-v2.9.2-IDX45
9113,libfuzzer,174,360,6,libxml2-v2.9.2-IDX45
9114,libfuzzer,29,60,1,sqlite3_ossfuzz-IDX10
9115,eclipser,29,60,1,sqlite3_ossfuzz-IDX10
9116,entropic,29,60,1,sqlite3_ossfuzz-IDX10
9117,aflplusplus,29,60,1,sqlite3_ossfuzz-IDX10
9118,honggfuzz,29,60,1,sqlite3_ossfuzz-IDX10
9119,afl,29,60,1,sqlite3_ossfuzz-IDX10
9120,honggfuzz,33,180,1,lcms-2017-03-21-IDX51
9121,entropic,33,480,2,lcms-2017-03-21-IDX51
9122,aflplusplus,32,180,3,lcms-2017-03-21-IDX51
9123,afl,32,180,3,lcms-2017-03-21-IDX51
9124,eclipser,32,360,4,lcms-2017-03-21-IDX51
9125,libfuzzer,30,540,5,lcms-2017-03-21-IDX51
9126,aflplusplus,22,60,1,libpng-1.2.56-IDX93
9127,afl,22,60,1,libpng-1.2.56-IDX93
9128,honggfuzz,22,60,1,libpng-1.2.56-IDX93
9129,eclipser,22,60,1,libpng-1.2.56-IDX93
9130,entropic,22,420,2,libpng-1.2.56-IDX93
9131,libfuzzer,13,60,3,libpng-1.2.56-IDX93
9132,eclipser,185,60,1,sqlite3_ossfuzz-IDX47
9133,libfuzzer,185,120,2,sqlite3_ossfuzz-IDX47
9134,afl,185,180,3,sqlite3_ossfuzz-IDX47
9135,entropic,185,300,4,sqlite3_ossfuzz-IDX47
9136,honggfuzz,185,300,4,sqlite3_ossfuzz-IDX47
9137,aflplusplus,185,840,5,sqlite3_ossfuzz-IDX47
9138,eclipser,335,120,1,libxml2-v2.9.2-IDX74
9139,honggfuzz,335,480,2,libxml2-v2.9.2-IDX74
9140,aflplusplus,335,900,3,libxml2-v2.9.2-IDX74
9141,afl,334,180,4,libxml2-v2.9.2-IDX74
9142,entropic,324,240,5,libxml2-v2.9.2-IDX74
9143,libfuzzer,322,180,6,libxml2-v2.9.2-IDX74
9144,eclipser,4,60,1,systemd_fuzz-link-parser-IDX46
9145,aflplusplus,4,60,1,systemd_fuzz-link-parser-IDX46
9146,libfuzzer,4,60,1,systemd_fuzz-link-parser-IDX46
9147,honggfuzz,4,60,1,systemd_fuzz-link-parser-IDX46
9148,entropic,4,60,1,systemd_fuzz-link-parser-IDX46
9149,afl,4,60,1,systemd_fuzz-link-parser-IDX46
9150,entropic,167,300,1,re2-2014-12-09-IDX99
9151,aflplusplus,167,360,2,re2-2014-12-09-IDX99
9152,afl,166,180,3,re2-2014-12-09-IDX99
9153,eclipser,166,540,4,re2-2014-12-09-IDX99
9154,libfuzzer,166,600,5,re2-2014-12-09-IDX99
9155,honggfuzz,162,900,6,re2-2014-12-09-IDX99
9156,afl,2,60,1,systemd_fuzz-link-parser-IDX71
9157,aflplusplus,2,60,1,systemd_fuzz-link-parser-IDX71
9158,entropic,2,60,1,systemd_fuzz-link-parser-IDX71
9159,libfuzzer,2,60,1,systemd_fuzz-link-parser-IDX71
9160,honggfuzz,2,60,1,systemd_fuzz-link-parser-IDX71
9161,eclipser,2,120,2,systemd_fuzz-link-parser-IDX71
9162,afl,40,60,1,jsoncpp_jsoncpp_fuzzer-IDX98
9163,libfuzzer,40,60,1,jsoncpp_jsoncpp_fuzzer-IDX98
9164,entropic,40,60,1,jsoncpp_jsoncpp_fuzzer-IDX98
9165,aflplusplus,40,60,1,jsoncpp_jsoncpp_fuzzer-IDX98
9166,honggfuzz,40,60,1,jsoncpp_jsoncpp_fuzzer-IDX98
9167,eclipser,40,60,1,jsoncpp_jsoncpp_fuzzer-IDX98
9168,entropic,17,60,1,libpng-1.2.56-IDX38
9169,eclipser,17,60,1,libpng-1.2.56-IDX38
9170,libfuzzer,17,60,1,libpng-1.2.56-IDX38
9171,aflplusplus,17,60,1,libpng-1.2.56-IDX38
9172,afl,17,60,1,libpng-1.2.56-IDX38
9173,honggfuzz,17,60,1,libpng-1.2.56-IDX38
9174,entropic,6,60,1,vorbis-2017-12-11-IDX70
9175,libfuzzer,6,60,1,vorbis-2017-12-11-IDX70
9176,eclipser,6,60,1,vorbis-2017-12-11-IDX70
9177,afl,6,60,1,vorbis-2017-12-11-IDX70
9178,aflplusplus,6,60,1,vorbis-2017-12-11-IDX70
9179,honggfuzz,6,60,1,vorbis-2017-12-11-IDX70
9180,entropic,215,840,1,bloaty_fuzz_target-IDX24
9181,honggfuzz,212,360,2,bloaty_fuzz_target-IDX24
9182,libfuzzer,210,840,3,bloaty_fuzz_target-IDX24
9183,afl,185,660,4,bloaty_fuzz_target-IDX24
9184,eclipser,147,720,5,bloaty_fuzz_target-IDX24
9185,aflplusplus,146,840,6,bloaty_fuzz_target-IDX24
9186,afl,25,120,1,systemd_fuzz-link-parser-IDX22
9187,entropic,25,240,2,systemd_fuzz-link-parser-IDX22
9188,eclipser,25,540,3,systemd_fuzz-link-parser-IDX22
9189,libfuzzer,25,660,4,systemd_fuzz-link-parser-IDX22
9190,honggfuzz,23,180,5,systemd_fuzz-link-parser-IDX22
9191,aflplusplus,0,120,6,systemd_fuzz-link-parser-IDX22
9192,aflplusplus,291,60,1,sqlite3_ossfuzz-IDX88
9193,honggfuzz,291,120,2,sqlite3_ossfuzz-IDX88
9194,afl,291,120,2,sqlite3_ossfuzz-IDX88
9195,libfuzzer,291,180,3,sqlite3_ossfuzz-IDX88
9196,entropic,291,180,3,sqlite3_ossfuzz-IDX88
9197,eclipser,291,360,4,sqlite3_ossfuzz-IDX88
9198,honggfuzz,22,60,1,harfbuzz-1.3.2-IDX94
9199,entropic,22,60,1,harfbuzz-1.3.2-IDX94
9200,afl,22,60,1,harfbuzz-1.3.2-IDX94
9201,eclipser,22,60,1,harfbuzz-1.3.2-IDX94
9202,aflplusplus,22,60,1,harfbuzz-1.3.2-IDX94
9203,libfuzzer,22,60,1,harfbuzz-1.3.2-IDX94
9204,honggfuzz,26,60,1,libpng-1.2.56-IDX33
9205,entropic,26,60,1,libpng-1.2.56-IDX33
9206,eclipser,26,60,1,libpng-1.2.56-IDX33
9207,afl,26,60,1,libpng-1.2.56-IDX33
9208,aflplusplus,26,60,1,libpng-1.2.56-IDX33
9209,libfuzzer,26,540,2,libpng-1.2.56-IDX33
9210,aflplusplus,162,60,1,bloaty_fuzz_target-IDX57
9211,entropic,162,60,1,bloaty_fuzz_target-IDX57
9212,libfuzzer,162,120,2,bloaty_fuzz_target-IDX57
9213,honggfuzz,162,120,2,bloaty_fuzz_target-IDX57
9214,afl,162,180,3,bloaty_fuzz_target-IDX57
9215,eclipser,162,540,4,bloaty_fuzz_target-IDX57
9216,eclipser,34,60,1,libxml2-v2.9.2-IDX2
9217,entropic,34,60,1,libxml2-v2.9.2-IDX2
9218,afl,34,60,1,libxml2-v2.9.2-IDX2
9219,honggfuzz,34,120,2,libxml2-v2.9.2-IDX2
9220,libfuzzer,34,180,3,libxml2-v2.9.2-IDX2
9221,aflplusplus,33,60,4,libxml2-v2.9.2-IDX2
9222,eclipser,31,60,1,proj4-2017-08-14-IDX63
9223,libfuzzer,31,60,1,proj4-2017-08-14-IDX63
9224,entropic,31,60,1,proj4-2017-08-14-IDX63
9225,aflplusplus,31,120,2,proj4-2017-08-14-IDX63
9226,honggfuzz,31,180,3,proj4-2017-08-14-IDX63
9227,afl,31,180,3,proj4-2017-08-14-IDX63
9228,entropic,170,180,1,proj4-2017-08-14-IDX97
9229,libfuzzer,170,480,2,proj4-2017-08-14-IDX97
9230,aflplusplus,170,840,3,proj4-2017-08-14-IDX97
9231,afl,169,360,4,proj4-2017-08-14-IDX97
9232,honggfuzz,169,480,5,proj4-2017-08-14-IDX97
9233,eclipser,166,300,6,proj4-2017-08-14-IDX97
9234,entropic,39,120,1,sqlite3_ossfuzz-IDX40
9235,afl,39,180,2,sqlite3_ossfuzz-IDX40
9236,libfuzzer,39,720,3,sqlite3_ossfuzz-IDX40
9237,honggfuzz,39,780,4,sqlite3_ossfuzz-IDX40
9238,eclipser,38,180,5,sqlite3_ossfuzz-IDX40
9239,aflplusplus,38,540,6,sqlite3_ossfuzz-IDX40
9240,aflplusplus,706,720,1,libpcap_fuzz_both-IDX1
9241,libfuzzer,679,900,2,libpcap_fuzz_both-IDX1
9242,afl,643,300,3,libpcap_fuzz_both-IDX1
9243,honggfuzz,511,780,4,libpcap_fuzz_both-IDX1
9244,eclipser,510,660,5,libpcap_fuzz_both-IDX1
9245,entropic,476,900,6,libpcap_fuzz_both-IDX1
9246,aflplusplus,78,60,1,jsoncpp_jsoncpp_fuzzer-IDX7
9247,eclipser,78,60,1,jsoncpp_jsoncpp_fuzzer-IDX7
9248,libfuzzer,78,60,1,jsoncpp_jsoncpp_fuzzer-IDX7
9249,entropic,78,60,1,jsoncpp_jsoncpp_fuzzer-IDX7
9250,afl,78,180,2,jsoncpp_jsoncpp_fuzzer-IDX7
9251,honggfuzz,78,540,3,jsoncpp_jsoncpp_fuzzer-IDX7
9252,aflplusplus,256,120,1,libpcap_fuzz_both-IDX4
9253,honggfuzz,81,240,2,libpcap_fuzz_both-IDX4
9254,afl,81,240,2,libpcap_fuzz_both-IDX4
9255,libfuzzer,81,300,3,libpcap_fuzz_both-IDX4
9256,entropic,81,420,4,libpcap_fuzz_both-IDX4
9257,eclipser,64,240,5,libpcap_fuzz_both-IDX4
9258,eclipser,262,60,1,libxslt_xpath-IDX7
9259,entropic,262,60,1,libxslt_xpath-IDX7
9260,libfuzzer,262,60,1,libxslt_xpath-IDX7
9261,aflplusplus,262,60,1,libxslt_xpath-IDX7
9262,honggfuzz,262,120,2,libxslt_xpath-IDX7
9263,afl,262,180,3,libxslt_xpath-IDX7
9264,libfuzzer,19,60,1,lcms-2017-03-21-IDX92
9265,aflplusplus,19,60,1,lcms-2017-03-21-IDX92
9266,afl,19,60,1,lcms-2017-03-21-IDX92
9267,entropic,19,60,1,lcms-2017-03-21-IDX92
9268,eclipser,19,60,1,lcms-2017-03-21-IDX92
9269,honggfuzz,19,60,1,lcms-2017-03-21-IDX92
9270,aflplusplus,98,360,1,openssl_x509-IDX30
9271,libfuzzer,98,780,2,openssl_x509-IDX30
9272,afl,98,840,3,openssl_x509-IDX30
9273,entropic,97,360,4,openssl_x509-IDX30
9274,honggfuzz,96,180,5,openssl_x509-IDX30
9275,eclipser,94,600,6,openssl_x509-IDX30
9276,honggfuzz,262,60,1,freetype2-2017-IDX95
9277,eclipser,262,60,1,freetype2-2017-IDX95
9278,afl,262,120,2,freetype2-2017-IDX95
9279,entropic,262,660,3,freetype2-2017-IDX95
9280,aflplusplus,245,60,4,freetype2-2017-IDX95
9281,libfuzzer,92,60,5,freetype2-2017-IDX95
9282,libfuzzer,21,60,1,proj4-2017-08-14-IDX38
9283,honggfuzz,21,60,1,proj4-2017-08-14-IDX38
9284,aflplusplus,21,60,1,proj4-2017-08-14-IDX38
9285,afl,21,60,1,proj4-2017-08-14-IDX38
9286,entropic,21,60,1,proj4-2017-08-14-IDX38
9287,eclipser,21,60,1,proj4-2017-08-14-IDX38
9288,honggfuzz,64,120,1,curl_curl_fuzzer_http-IDX57
9289,aflplusplus,64,360,2,curl_curl_fuzzer_http-IDX57
9290,afl,62,540,3,curl_curl_fuzzer_http-IDX57
9291,entropic,62,900,4,curl_curl_fuzzer_http-IDX57
9292,eclipser,61,780,5,curl_curl_fuzzer_http-IDX57
9293,libfuzzer,60,300,6,curl_curl_fuzzer_http-IDX57
9294,aflplusplus,97,420,1,freetype2-2017-IDX82
9295,afl,89,780,2,freetype2-2017-IDX82
9296,honggfuzz,79,180,3,freetype2-2017-IDX82
9297,entropic,71,480,4,freetype2-2017-IDX82
9298,libfuzzer,63,120,5,freetype2-2017-IDX82
9299,eclipser,63,600,6,freetype2-2017-IDX82
9300,aflplusplus,219,420,1,harfbuzz-1.3.2-IDX63
9301,honggfuzz,198,780,2,harfbuzz-1.3.2-IDX63
9302,eclipser,194,300,3,harfbuzz-1.3.2-IDX63
9303,afl,180,60,4,harfbuzz-1.3.2-IDX63
9304,libfuzzer,180,60,4,harfbuzz-1.3.2-IDX63
9305,entropic,180,120,5,harfbuzz-1.3.2-IDX63
9306,eclipser,571,900,1,sqlite3_ossfuzz-IDX41
9307,afl,474,900,2,sqlite3_ossfuzz-IDX41
9308,aflplusplus,439,900,3,sqlite3_ossfuzz-IDX41
9309,honggfuzz,438,720,4,sqlite3_ossfuzz-IDX41
9310,entropic,294,720,5,sqlite3_ossfuzz-IDX41
9311,libfuzzer,241,780,6,sqlite3_ossfuzz-IDX41
9312,honggfuzz,56,300,1,openssl_x509-IDX32
9313,entropic,54,180,2,openssl_x509-IDX32
9314,aflplusplus,54,300,3,openssl_x509-IDX32
9315,afl,54,600,4,openssl_x509-IDX32
9316,libfuzzer,54,660,5,openssl_x509-IDX32
9317,eclipser,51,60,6,openssl_x509-IDX32
9318,afl,61,900,1,bloaty_fuzz_target-IDX83
9319,eclipser,58,240,2,bloaty_fuzz_target-IDX83
9320,honggfuzz,53,420,3,bloaty_fuzz_target-IDX83
9321,libfuzzer,48,660,4,bloaty_fuzz_target-IDX83
9322,aflplusplus,45,180,5,bloaty_fuzz_target-IDX83
9323,entropic,41,720,6,bloaty_fuzz_target-IDX83
9324,honggfuzz,58,60,1,proj4-2017-08-14-IDX76
9325,entropic,58,60,1,proj4-2017-08-14-IDX76
9326,afl,58,60,1,proj4-2017-08-14-IDX76
9327,libfuzzer,58,60,1,proj4-2017-08-14-IDX76
9328,aflplusplus,58,60,1,proj4-2017-08-14-IDX76
9329,eclipser,58,60,1,proj4-2017-08-14-IDX76
9330,aflplusplus,340,780,1,php_php-fuzz-parser-IDX91
9331,eclipser,340,840,2,php_php-fuzz-parser-IDX91
9332,afl,333,780,3,php_php-fuzz-parser-IDX91
9333,entropic,326,720,4,php_php-fuzz-parser-IDX91
9334,honggfuzz,321,900,5,php_php-fuzz-parser-IDX91
9335,libfuzzer,239,480,6,php_php-fuzz-parser-IDX91
9336,aflplusplus,219,60,1,libpng-1.2.56-IDX62
9337,honggfuzz,174,660,2,libpng-1.2.56-IDX62
9338,libfuzzer,163,60,3,libpng-1.2.56-IDX62
9339,entropic,163,60,3,libpng-1.2.56-IDX62
9340,afl,163,420,4,libpng-1.2.56-IDX62
9341,eclipser,163,540,5,libpng-1.2.56-IDX62
